test_id,wall_clock,asset_id,x,y,speed,position_accuracy,cumulative_distance_m
TEST-13-GPS-DENIED-DRIFT,1775091175.070,alpha,2026.4,445.6,4.90,12.05,2410.9
TEST-13-GPS-DENIED-DRIFT,1775091175.070,bravo,2018.4,642.8,4.96,12.09,2418.1
TEST-13-GPS-DENIED-DRIFT,1775091175.070,charlie,2017.3,931.0,4.98,12.39,2481.1
TEST-13-GPS-DENIED-DRIFT,1775091175.324,alpha,2026.3,449.2,4.90,12.07,2414.6
TEST-13-GPS-DENIED-DRIFT,1775091175.324,bravo,2018.3,646.6,4.96,12.10,2421.8
TEST-13-GPS-DENIED-DRIFT,1775091175.324,charlie,2017.2,934.8,4.98,12.41,2484.8
TEST-13-GPS-DENIED-DRIFT,1775091175.577,alpha,2026.2,452.9,4.90,12.09,2418.3
TEST-13-GPS-DENIED-DRIFT,1775091175.577,bravo,2018.2,650.3,4.96,12.12,2425.6
TEST-13-GPS-DENIED-DRIFT,1775091175.577,charlie,2017.2,938.5,4.98,12.43,2488.6
TEST-13-GPS-DENIED-DRIFT,1775091175.831,alpha,2026.2,456.6,4.90,12.10,2422.0
TEST-13-GPS-DENIED-DRIFT,1775091175.831,bravo,2018.1,654.0,4.96,12.14,2429.3
TEST-13-GPS-DENIED-DRIFT,1775091175.831,charlie,2017.1,942.3,4.98,12.45,2492.3
TEST-13-GPS-DENIED-DRIFT,1775091176.089,alpha,2026.1,460.3,4.91,12.12,2425.7
TEST-13-GPS-DENIED-DRIFT,1775091176.089,bravo,2018.0,657.8,4.96,12.16,2433.0
TEST-13-GPS-DENIED-DRIFT,1775091176.089,charlie,2017.1,946.0,4.98,12.46,2496.1
TEST-13-GPS-DENIED-DRIFT,1775091176.343,alpha,2026.0,464.0,4.91,12.14,2429.4
TEST-13-GPS-DENIED-DRIFT,1775091176.343,bravo,2017.9,661.5,4.96,12.18,2436.8
TEST-13-GPS-DENIED-DRIFT,1775091176.343,charlie,2017.0,949.8,4.98,12.48,2499.8
TEST-13-GPS-DENIED-DRIFT,1775091176.597,alpha,2026.0,467.7,4.91,12.16,2433.1
TEST-13-GPS-DENIED-DRIFT,1775091176.597,bravo,2017.8,665.2,4.96,12.20,2440.5
TEST-13-GPS-DENIED-DRIFT,1775091176.597,charlie,2016.9,953.5,4.98,12.50,2503.6
TEST-13-GPS-DENIED-DRIFT,1775091176.852,alpha,2025.9,471.4,4.91,12.18,2436.8
TEST-13-GPS-DENIED-DRIFT,1775091176.852,bravo,2017.7,668.9,4.96,12.22,2444.2
TEST-13-GPS-DENIED-DRIFT,1775091176.852,charlie,2016.9,957.3,4.98,12.52,2507.3
TEST-13-GPS-DENIED-DRIFT,1775091177.107,alpha,2025.8,475.1,4.91,12.20,2440.5
TEST-13-GPS-DENIED-DRIFT,1775091177.107,bravo,2017.6,672.7,4.96,12.23,2448.0
TEST-13-GPS-DENIED-DRIFT,1775091177.107,charlie,2016.8,961.0,4.98,12.54,2511.1
TEST-13-GPS-DENIED-DRIFT,1775091177.359,alpha,2025.8,478.8,4.91,12.21,2444.2
TEST-13-GPS-DENIED-DRIFT,1775091177.359,bravo,2017.5,676.4,4.96,12.25,2451.7
TEST-13-GPS-DENIED-DRIFT,1775091177.359,charlie,2016.8,964.8,4.98,12.56,2514.8
TEST-13-GPS-DENIED-DRIFT,1775091177.614,alpha,2025.7,482.5,4.91,12.23,2447.9
TEST-13-GPS-DENIED-DRIFT,1775091177.614,bravo,2017.4,680.1,4.96,12.27,2455.4
TEST-13-GPS-DENIED-DRIFT,1775091177.614,charlie,2016.7,968.5,4.98,12.58,2518.6
TEST-13-GPS-DENIED-DRIFT,1775091177.863,alpha,2025.6,486.2,4.91,12.25,2451.6
TEST-13-GPS-DENIED-DRIFT,1775091177.863,bravo,2017.3,683.9,4.96,12.29,2459.2
TEST-13-GPS-DENIED-DRIFT,1775091177.863,charlie,2016.7,972.3,4.98,12.59,2522.3
TEST-13-GPS-DENIED-DRIFT,1775091178.119,alpha,2025.6,489.9,4.91,12.27,2455.3
TEST-13-GPS-DENIED-DRIFT,1775091178.119,bravo,2017.2,687.6,4.96,12.31,2462.9
TEST-13-GPS-DENIED-DRIFT,1775091178.119,charlie,2016.6,976.0,4.98,12.61,2526.1
TEST-13-GPS-DENIED-DRIFT,1775091178.373,alpha,2025.5,493.6,4.92,12.29,2459.0
TEST-13-GPS-DENIED-DRIFT,1775091178.373,bravo,2017.1,691.3,4.96,12.33,2466.6
TEST-13-GPS-DENIED-DRIFT,1775091178.373,charlie,2016.6,979.8,4.98,12.63,2529.8
TEST-13-GPS-DENIED-DRIFT,1775091178.626,alpha,2025.4,497.3,4.92,12.31,2462.7
TEST-13-GPS-DENIED-DRIFT,1775091178.626,bravo,2017.0,695.1,4.96,12.35,2470.4
TEST-13-GPS-DENIED-DRIFT,1775091178.626,charlie,2016.5,983.5,4.98,12.65,2533.6
TEST-13-GPS-DENIED-DRIFT,1775091178.876,alpha,2025.4,501.0,4.92,12.33,2466.4
TEST-13-GPS-DENIED-DRIFT,1775091178.876,bravo,2016.9,698.8,4.96,12.36,2474.1
TEST-13-GPS-DENIED-DRIFT,1775091178.876,charlie,2016.5,987.3,4.98,12.67,2537.3
TEST-13-GPS-DENIED-DRIFT,1775091179.134,alpha,2025.3,504.7,4.92,12.34,2470.1
TEST-13-GPS-DENIED-DRIFT,1775091179.134,bravo,2016.9,702.5,4.97,12.38,2477.8
TEST-13-GPS-DENIED-DRIFT,1775091179.134,charlie,2016.4,991.0,4.98,12.69,2541.1
TEST-13-GPS-DENIED-DRIFT,1775091179.387,alpha,2025.2,508.5,4.92,12.36,2473.9
TEST-13-GPS-DENIED-DRIFT,1775091179.387,bravo,2016.8,706.3,4.97,12.40,2481.6
TEST-13-GPS-DENIED-DRIFT,1775091179.387,charlie,2016.4,994.8,4.98,12.71,2544.8
TEST-13-GPS-DENIED-DRIFT,1775091179.641,alpha,2025.2,512.2,4.92,12.38,2477.6
TEST-13-GPS-DENIED-DRIFT,1775091179.641,bravo,2016.7,710.0,4.97,12.42,2485.3
TEST-13-GPS-DENIED-DRIFT,1775091179.641,charlie,2016.4,998.5,4.98,12.73,2548.6
TEST-13-GPS-DENIED-DRIFT,1775091179.890,alpha,2025.1,515.9,4.92,12.40,2481.3
TEST-13-GPS-DENIED-DRIFT,1775091179.890,bravo,2016.6,713.8,4.97,12.44,2489.1
TEST-13-GPS-DENIED-DRIFT,1775091179.890,charlie,2016.3,1002.2,4.98,12.74,2552.3
TEST-13-GPS-DENIED-DRIFT,1775091180.146,alpha,2025.1,519.6,4.92,12.42,2485.0
TEST-13-GPS-DENIED-DRIFT,1775091180.146,bravo,2016.5,717.5,4.97,12.46,2492.8
TEST-13-GPS-DENIED-DRIFT,1775091180.146,charlie,2016.3,1006.0,4.98,12.76,2556.0
TEST-13-GPS-DENIED-DRIFT,1775091180.400,alpha,2025.0,523.3,4.92,12.44,2488.7
TEST-13-GPS-DENIED-DRIFT,1775091180.400,bravo,2016.4,721.2,4.97,12.48,2496.5
TEST-13-GPS-DENIED-DRIFT,1775091180.400,charlie,2016.3,1009.7,4.98,12.78,2559.8
TEST-13-GPS-DENIED-DRIFT,1775091180.654,alpha,2025.0,527.0,4.92,12.45,2492.4
TEST-13-GPS-DENIED-DRIFT,1775091180.654,bravo,2016.3,725.0,4.97,12.50,2500.3
TEST-13-GPS-DENIED-DRIFT,1775091180.654,charlie,2016.2,1013.4,4.98,12.80,2563.5
TEST-13-GPS-DENIED-DRIFT,1775091180.905,alpha,2024.9,530.7,4.93,12.47,2496.1
TEST-13-GPS-DENIED-DRIFT,1775091180.905,bravo,2016.2,728.7,4.97,12.51,2504.0
TEST-13-GPS-DENIED-DRIFT,1775091180.905,charlie,2016.2,1017.2,4.98,12.82,2567.2
TEST-13-GPS-DENIED-DRIFT,1775091181.165,alpha,2024.9,534.4,4.93,12.49,2499.8
TEST-13-GPS-DENIED-DRIFT,1775091181.165,bravo,2016.1,732.4,4.97,12.53,2507.7
TEST-13-GPS-DENIED-DRIFT,1775091181.165,charlie,2016.1,1020.9,4.98,12.84,2571.0
TEST-13-GPS-DENIED-DRIFT,1775091181.417,alpha,2024.8,538.1,4.93,12.51,2503.5
TEST-13-GPS-DENIED-DRIFT,1775091181.417,bravo,2016.0,736.2,4.97,12.55,2511.5
TEST-13-GPS-DENIED-DRIFT,1775091181.417,charlie,2016.1,1024.7,4.98,12.86,2574.7
TEST-13-GPS-DENIED-DRIFT,1775091181.672,alpha,2024.8,541.9,4.93,12.53,2507.3
TEST-13-GPS-DENIED-DRIFT,1775091181.672,bravo,2015.9,739.9,4.97,12.57,2515.2
TEST-13-GPS-DENIED-DRIFT,1775091181.672,charlie,2016.1,1028.4,4.98,12.87,2578.5
TEST-13-GPS-DENIED-DRIFT,1775091181.923,alpha,2024.7,545.6,4.93,12.55,2511.0
TEST-13-GPS-DENIED-DRIFT,1775091181.923,bravo,2015.9,743.6,4.97,12.59,2519.0
TEST-13-GPS-DENIED-DRIFT,1775091181.923,charlie,2016.0,1032.1,4.98,12.89,2582.2
TEST-13-GPS-DENIED-DRIFT,1775091182.177,alpha,2024.7,549.3,4.93,12.57,2514.7
TEST-13-GPS-DENIED-DRIFT,1775091182.177,bravo,2015.8,747.4,4.97,12.61,2522.7
TEST-13-GPS-DENIED-DRIFT,1775091182.177,charlie,2016.0,1035.9,4.98,12.91,2585.9
TEST-13-GPS-DENIED-DRIFT,1775091182.430,alpha,2024.6,553.0,4.93,12.58,2518.4
TEST-13-GPS-DENIED-DRIFT,1775091182.430,bravo,2015.7,751.1,4.97,12.63,2526.4
TEST-13-GPS-DENIED-DRIFT,1775091182.430,charlie,2016.0,1039.6,4.98,12.93,2589.7
TEST-14-DOUBLE-DENIAL,1775091326.823,alpha,553.7,252.5,4.36,0.01,0.0
TEST-14-DOUBLE-DENIAL,1775091326.823,bravo,586.4,264.4,4.38,0.01,0.0
TEST-14-DOUBLE-DENIAL,1775091326.823,charlie,680.5,283.4,4.33,0.01,0.0
TEST-14-DOUBLE-DENIAL,1775091327.073,alpha,556.3,254.4,4.36,0.03,3.3
TEST-14-DOUBLE-DENIAL,1775091327.073,bravo,588.8,266.6,4.39,0.03,3.3
TEST-14-DOUBLE-DENIAL,1775091327.073,charlie,682.7,285.7,4.34,0.03,3.2
TEST-14-DOUBLE-DENIAL,1775091327.330,alpha,559.0,256.3,4.37,0.04,6.5
TEST-14-DOUBLE-DENIAL,1775091327.330,bravo,591.2,268.8,4.39,0.04,6.5
TEST-14-DOUBLE-DENIAL,1775091327.330,charlie,684.9,288.1,4.35,0.04,6.5
TEST-14-DOUBLE-DENIAL,1775091327.582,alpha,561.6,258.2,4.38,0.06,9.8
TEST-14-DOUBLE-DENIAL,1775091327.582,bravo,593.6,271.1,4.40,0.06,9.8
TEST-14-DOUBLE-DENIAL,1775091327.582,charlie,687.1,290.6,4.36,0.06,9.8
TEST-14-DOUBLE-DENIAL,1775091327.837,alpha,564.3,260.2,4.39,0.08,13.1
TEST-14-DOUBLE-DENIAL,1775091327.837,bravo,595.9,273.4,4.41,0.08,13.1
TEST-14-DOUBLE-DENIAL,1775091327.837,charlie,689.3,293.0,4.37,0.08,13.1
TEST-14-DOUBLE-DENIAL,1775091328.088,alpha,566.9,262.3,4.40,0.09,16.4
TEST-14-DOUBLE-DENIAL,1775091328.088,bravo,598.3,275.7,4.42,0.09,16.4
TEST-14-DOUBLE-DENIAL,1775091328.088,charlie,691.4,295.5,4.37,0.09,16.3
TEST-14-DOUBLE-DENIAL,1775091328.347,alpha,569.5,264.3,4.41,0.11,19.7
TEST-14-DOUBLE-DENIAL,1775091328.347,bravo,600.6,278.0,4.43,0.11,19.7
TEST-14-DOUBLE-DENIAL,1775091328.347,charlie,693.6,298.0,4.38,0.11,19.6
TEST-14-DOUBLE-DENIAL,1775091328.602,alpha,572.0,266.4,4.42,0.13,23.0
TEST-14-DOUBLE-DENIAL,1775091328.602,bravo,603.0,280.4,4.44,0.13,23.0
TEST-14-DOUBLE-DENIAL,1775091328.602,charlie,695.7,300.5,4.39,0.13,22.9
TEST-14-DOUBLE-DENIAL,1775091328.856,alpha,574.6,268.5,4.43,0.14,26.4
TEST-14-DOUBLE-DENIAL,1775091328.856,bravo,605.3,282.7,4.44,0.14,26.3
TEST-14-DOUBLE-DENIAL,1775091328.856,charlie,697.9,303.0,4.40,0.14,26.2
TEST-14-DOUBLE-DENIAL,1775091329.108,alpha,577.2,270.7,4.43,0.16,29.7
TEST-14-DOUBLE-DENIAL,1775091329.108,bravo,607.7,285.0,4.45,0.16,29.7
TEST-14-DOUBLE-DENIAL,1775091329.108,charlie,700.0,305.5,4.41,0.16,29.5
TEST-14-DOUBLE-DENIAL,1775091329.364,alpha,579.7,272.8,4.44,0.18,33.0
TEST-14-DOUBLE-DENIAL,1775091329.364,bravo,610.0,287.4,4.46,0.18,33.0
TEST-14-DOUBLE-DENIAL,1775091329.364,charlie,702.2,308.1,4.42,0.17,32.9
TEST-14-DOUBLE-DENIAL,1775091329.618,alpha,582.3,274.9,4.45,0.19,36.4
TEST-14-DOUBLE-DENIAL,1775091329.618,bravo,612.4,289.7,4.47,0.19,36.3
TEST-14-DOUBLE-DENIAL,1775091329.618,charlie,704.3,310.6,4.42,0.19,36.2
TEST-14-DOUBLE-DENIAL,1775091329.871,alpha,584.8,277.1,4.46,0.21,39.7
TEST-14-DOUBLE-DENIAL,1775091329.871,bravo,614.8,292.1,4.47,0.21,39.6
TEST-14-DOUBLE-DENIAL,1775091329.871,charlie,706.5,313.1,4.43,0.21,39.5
TEST-14-DOUBLE-DENIAL,1775091330.122,alpha,587.4,279.3,4.46,0.23,43.1
TEST-14-DOUBLE-DENIAL,1775091330.122,bravo,617.2,294.4,4.48,0.23,43.0
TEST-14-DOUBLE-DENIAL,1775091330.122,charlie,708.6,315.7,4.44,0.22,42.9
TEST-14-DOUBLE-DENIAL,1775091330.378,alpha,590.0,281.4,4.47,0.24,46.4
TEST-14-DOUBLE-DENIAL,1775091330.378,bravo,619.6,296.7,4.49,0.24,46.3
TEST-14-DOUBLE-DENIAL,1775091330.378,charlie,710.8,318.2,4.45,0.24,46.2
TEST-14-DOUBLE-DENIAL,1775091330.633,alpha,592.6,283.6,4.48,0.26,49.8
TEST-14-DOUBLE-DENIAL,1775091330.633,bravo,622.0,299.1,4.49,0.26,49.7
TEST-14-DOUBLE-DENIAL,1775091330.633,charlie,713.0,320.8,4.46,0.26,49.6
TEST-14-DOUBLE-DENIAL,1775091330.886,alpha,595.2,285.7,4.49,0.28,53.2
TEST-14-DOUBLE-DENIAL,1775091330.886,bravo,624.4,301.4,4.50,0.28,53.0
TEST-14-DOUBLE-DENIAL,1775091330.886,charlie,715.2,323.3,4.46,0.27,52.9
TEST-14-DOUBLE-DENIAL,1775091331.138,alpha,597.8,287.9,4.49,0.29,56.5
TEST-14-DOUBLE-DENIAL,1775091331.138,bravo,626.8,303.7,4.51,0.29,56.4
TEST-14-DOUBLE-DENIAL,1775091331.138,charlie,717.4,325.9,4.47,0.29,56.3
TEST-14-DOUBLE-DENIAL,1775091331.393,alpha,600.4,290.0,4.50,0.31,59.9
TEST-14-DOUBLE-DENIAL,1775091331.393,bravo,629.2,306.1,4.52,0.31,59.8
TEST-14-DOUBLE-DENIAL,1775091331.393,charlie,719.6,328.4,4.48,0.31,59.7
TEST-14-DOUBLE-DENIAL,1775091331.647,alpha,603.0,292.1,4.51,0.33,63.3
TEST-14-DOUBLE-DENIAL,1775091331.647,bravo,631.7,308.4,4.52,0.33,63.1
TEST-14-DOUBLE-DENIAL,1775091331.647,charlie,721.8,330.9,4.48,0.32,63.0
TEST-14-DOUBLE-DENIAL,1775091331.901,alpha,605.7,294.3,4.51,0.34,66.7
TEST-14-DOUBLE-DENIAL,1775091331.901,bravo,634.1,310.7,4.53,0.35,66.5
TEST-14-DOUBLE-DENIAL,1775091331.901,charlie,724.0,333.5,4.49,0.34,66.4
TEST-14-DOUBLE-DENIAL,1775091332.152,alpha,608.4,296.4,4.52,0.36,70.1
TEST-14-DOUBLE-DENIAL,1775091332.152,bravo,636.6,313.0,4.54,0.36,69.9
TEST-14-DOUBLE-DENIAL,1775091332.152,charlie,726.3,336.0,4.50,0.36,69.8
TEST-14-DOUBLE-DENIAL,1775091332.405,alpha,611.0,298.5,4.53,0.38,73.5
TEST-14-DOUBLE-DENIAL,1775091332.405,bravo,639.1,315.3,4.54,0.38,73.3
TEST-14-DOUBLE-DENIAL,1775091332.405,charlie,728.5,338.6,4.51,0.38,73.2
TEST-14-DOUBLE-DENIAL,1775091332.658,alpha,613.7,300.6,4.54,0.39,76.9
TEST-14-DOUBLE-DENIAL,1775091332.658,bravo,641.6,317.6,4.55,0.40,76.7
TEST-14-DOUBLE-DENIAL,1775091332.658,charlie,730.8,341.1,4.51,0.39,76.6
TEST-14-DOUBLE-DENIAL,1775091332.912,alpha,616.4,302.7,4.54,0.41,80.4
TEST-14-DOUBLE-DENIAL,1775091332.912,bravo,644.1,319.9,4.56,0.41,80.1
TEST-14-DOUBLE-DENIAL,1775091332.912,charlie,733.1,343.6,4.52,0.41,80.0
TEST-14-DOUBLE-DENIAL,1775091333.162,alpha,619.1,304.8,4.55,0.43,83.8
TEST-14-DOUBLE-DENIAL,1775091333.162,bravo,646.6,322.2,4.56,0.43,83.5
TEST-14-DOUBLE-DENIAL,1775091333.162,charlie,735.3,346.2,4.53,0.43,83.4
TEST-14-DOUBLE-DENIAL,1775091333.420,alpha,621.8,306.8,4.56,0.45,87.2
TEST-14-DOUBLE-DENIAL,1775091333.420,bravo,649.1,324.5,4.57,0.45,86.9
TEST-14-DOUBLE-DENIAL,1775091333.420,charlie,737.6,348.7,4.53,0.44,86.8
TEST-14-DOUBLE-DENIAL,1775091333.675,alpha,624.6,308.9,4.56,0.46,90.6
TEST-14-DOUBLE-DENIAL,1775091333.675,bravo,651.7,326.8,4.57,0.46,90.3
TEST-14-DOUBLE-DENIAL,1775091333.675,charlie,739.9,351.2,4.54,0.46,90.2
TEST-14-DOUBLE-DENIAL,1775091333.930,alpha,627.3,311.0,4.57,0.48,94.0
TEST-14-DOUBLE-DENIAL,1775091333.930,bravo,654.2,329.1,4.58,0.48,93.7
TEST-14-DOUBLE-DENIAL,1775091333.930,charlie,742.2,353.8,4.55,0.48,93.7
TEST-14-DOUBLE-DENIAL,1775091334.181,alpha,630.0,313.1,4.57,0.50,97.5
TEST-14-DOUBLE-DENIAL,1775091334.181,bravo,656.7,331.4,4.59,0.50,97.1
TEST-14-DOUBLE-DENIAL,1775091334.181,charlie,744.5,356.3,4.55,0.49,97.1
TEST-14-DOUBLE-DENIAL,1775091334.437,alpha,632.8,315.1,4.58,0.51,100.9
TEST-14-DOUBLE-DENIAL,1775091334.437,bravo,659.3,333.7,4.59,0.52,100.6
TEST-14-DOUBLE-DENIAL,1775091334.437,charlie,746.8,358.8,4.56,0.51,100.5
TEST-14-DOUBLE-DENIAL,1775091334.690,alpha,635.5,317.2,4.59,0.53,104.3
TEST-14-DOUBLE-DENIAL,1775091334.690,bravo,661.8,336.0,4.60,0.53,104.0
TEST-14-DOUBLE-DENIAL,1775091334.690,charlie,749.2,361.4,4.57,0.53,104.0
TEST-14-DOUBLE-DENIAL,1775091334.943,alpha,638.3,319.2,4.59,0.55,107.8
TEST-14-DOUBLE-DENIAL,1775091334.943,bravo,664.4,338.3,4.61,0.55,107.4
TEST-14-DOUBLE-DENIAL,1775091334.943,charlie,751.5,363.9,4.57,0.55,107.4
TEST-14-DOUBLE-DENIAL,1775091335.196,alpha,641.0,321.3,4.60,0.57,111.2
TEST-14-DOUBLE-DENIAL,1775091335.196,bravo,666.9,340.6,4.61,0.57,110.9
TEST-14-DOUBLE-DENIAL,1775091335.196,charlie,753.8,366.4,4.58,0.56,110.8
TEST-14-DOUBLE-DENIAL,1775091335.450,alpha,643.8,323.3,4.60,0.58,114.7
TEST-14-DOUBLE-DENIAL,1775091335.450,bravo,669.5,342.9,4.62,0.59,114.3
TEST-14-DOUBLE-DENIAL,1775091335.450,charlie,756.2,369.0,4.59,0.58,114.3
TEST-14-DOUBLE-DENIAL,1775091335.704,alpha,646.6,325.4,4.61,0.60,118.1
TEST-14-DOUBLE-DENIAL,1775091335.704,bravo,672.1,345.2,4.62,0.60,117.8
TEST-14-DOUBLE-DENIAL,1775091335.704,charlie,758.5,371.5,4.59,0.60,117.8
TEST-14-DOUBLE-DENIAL,1775091335.955,alpha,649.3,327.4,4.61,0.62,121.5
TEST-14-DOUBLE-DENIAL,1775091335.955,bravo,674.6,347.5,4.63,0.62,121.2
TEST-14-DOUBLE-DENIAL,1775091335.955,charlie,760.9,374.1,4.60,0.61,121.2
TEST-14-DOUBLE-DENIAL,1775091336.211,alpha,652.1,329.4,4.62,0.63,125.0
TEST-14-DOUBLE-DENIAL,1775091336.211,bravo,677.2,349.8,4.63,0.64,124.7
TEST-14-DOUBLE-DENIAL,1775091336.211,charlie,763.2,376.6,4.60,0.63,124.7
TEST-14-DOUBLE-DENIAL,1775091336.465,alpha,654.9,331.5,4.63,0.65,128.4
TEST-14-DOUBLE-DENIAL,1775091336.465,bravo,679.8,352.1,4.64,0.65,128.1
TEST-14-DOUBLE-DENIAL,1775091336.465,charlie,765.6,379.2,4.61,0.65,128.2
TEST-14-DOUBLE-DENIAL,1775091336.718,alpha,657.7,333.5,4.63,0.67,131.9
TEST-14-DOUBLE-DENIAL,1775091336.718,bravo,682.3,354.4,4.64,0.67,131.6
TEST-14-DOUBLE-DENIAL,1775091336.718,charlie,767.9,381.7,4.62,0.67,131.6
TEST-14-DOUBLE-DENIAL,1775091336.973,alpha,660.5,335.6,4.64,0.69,135.4
TEST-14-DOUBLE-DENIAL,1775091336.973,bravo,684.9,356.8,4.65,0.69,135.1
TEST-14-DOUBLE-DENIAL,1775091336.973,charlie,770.3,384.3,4.62,0.68,135.1
TEST-14-DOUBLE-DENIAL,1775091337.226,alpha,663.3,337.7,4.64,0.70,138.8
TEST-14-DOUBLE-DENIAL,1775091337.226,bravo,687.5,359.1,4.65,0.71,138.5
TEST-14-DOUBLE-DENIAL,1775091337.226,charlie,772.7,386.8,4.63,0.70,138.6
TEST-14-DOUBLE-DENIAL,1775091337.481,alpha,666.1,339.7,4.65,0.72,142.3
TEST-14-DOUBLE-DENIAL,1775091337.481,bravo,690.0,361.4,4.66,0.72,142.0
TEST-14-DOUBLE-DENIAL,1775091337.481,charlie,775.0,389.4,4.63,0.72,142.1
TEST-14-DOUBLE-DENIAL,1775091337.736,alpha,668.9,341.8,4.65,0.74,145.8
TEST-14-DOUBLE-DENIAL,1775091337.736,bravo,692.6,363.8,4.66,0.74,145.5
TEST-14-DOUBLE-DENIAL,1775091337.736,charlie,777.4,392.0,4.64,0.74,145.6
TEST-14-DOUBLE-DENIAL,1775091337.990,alpha,671.7,343.9,4.65,0.76,149.3
TEST-14-DOUBLE-DENIAL,1775091337.990,bravo,695.2,366.1,4.67,0.76,149.0
TEST-14-DOUBLE-DENIAL,1775091337.990,charlie,779.8,394.5,4.64,0.75,149.1
TEST-14-DOUBLE-DENIAL,1775091338.244,alpha,674.5,345.9,4.66,0.77,152.8
TEST-14-DOUBLE-DENIAL,1775091338.244,bravo,697.8,368.5,4.67,0.78,152.5
TEST-14-DOUBLE-DENIAL,1775091338.244,charlie,782.1,397.1,4.65,0.77,152.6
TEST-14-DOUBLE-DENIAL,1775091338.500,alpha,677.3,348.0,4.66,0.79,156.2
TEST-14-DOUBLE-DENIAL,1775091338.500,bravo,700.3,370.8,4.68,0.79,156.0
TEST-14-DOUBLE-DENIAL,1775091338.500,charlie,784.5,399.7,4.65,0.79,156.1
TEST-14-DOUBLE-DENIAL,1775091338.753,alpha,680.1,350.1,4.67,0.81,159.7
TEST-14-DOUBLE-DENIAL,1775091338.753,bravo,702.9,373.2,4.68,0.81,159.4
TEST-14-DOUBLE-DENIAL,1775091338.753,charlie,786.9,402.3,4.66,0.81,159.6
TEST-14-DOUBLE-DENIAL,1775091339.008,alpha,682.9,352.2,4.67,0.83,163.2
TEST-14-DOUBLE-DENIAL,1775091339.008,bravo,705.5,375.6,4.69,0.83,162.9
TEST-14-DOUBLE-DENIAL,1775091339.008,charlie,789.3,404.9,4.66,0.82,163.1
TEST-14-DOUBLE-DENIAL,1775091339.262,alpha,685.7,354.3,4.68,0.84,166.7
TEST-14-DOUBLE-DENIAL,1775091339.262,bravo,708.1,377.9,4.69,0.85,166.4
TEST-14-DOUBLE-DENIAL,1775091339.262,charlie,791.7,407.4,4.67,0.84,166.6
TEST-14-DOUBLE-DENIAL,1775091339.516,alpha,688.5,356.4,4.68,0.86,170.2
TEST-14-DOUBLE-DENIAL,1775091339.516,bravo,710.7,380.3,4.70,0.86,170.0
TEST-14-DOUBLE-DENIAL,1775091339.516,charlie,794.0,410.0,4.67,0.86,170.1
TEST-14-DOUBLE-DENIAL,1775091339.769,alpha,691.3,358.5,4.69,0.88,173.7
TEST-14-DOUBLE-DENIAL,1775091339.769,bravo,713.3,382.7,4.70,0.88,173.5
TEST-14-DOUBLE-DENIAL,1775091339.769,charlie,796.4,412.6,4.68,0.88,173.7
TEST-14-DOUBLE-DENIAL,1775091340.024,alpha,694.1,360.6,4.69,0.90,177.2
TEST-14-DOUBLE-DENIAL,1775091340.024,bravo,715.8,385.0,4.71,0.90,177.0
TEST-14-DOUBLE-DENIAL,1775091340.024,charlie,798.8,415.2,4.68,0.89,177.2
TEST-14-DOUBLE-DENIAL,1775091340.278,alpha,696.9,362.7,4.69,0.91,180.7
TEST-14-DOUBLE-DENIAL,1775091340.278,bravo,718.4,387.4,4.71,0.92,180.5
TEST-14-DOUBLE-DENIAL,1775091340.278,charlie,801.2,417.8,4.69,0.91,180.7
TEST-14-DOUBLE-DENIAL,1775091340.532,alpha,699.7,364.8,4.70,0.93,184.2
TEST-14-DOUBLE-DENIAL,1775091340.532,bravo,721.0,389.8,4.72,0.94,184.0
TEST-14-DOUBLE-DENIAL,1775091340.532,charlie,803.6,420.4,4.69,0.93,184.2
TEST-14-DOUBLE-DENIAL,1775091340.787,alpha,702.5,366.9,4.70,0.95,187.8
TEST-14-DOUBLE-DENIAL,1775091340.787,bravo,723.6,392.2,4.72,0.95,187.5
TEST-14-DOUBLE-DENIAL,1775091340.787,charlie,806.0,423.0,4.70,0.95,187.8
TEST-14-DOUBLE-DENIAL,1775091341.042,alpha,705.3,369.0,4.71,0.97,191.3
TEST-14-DOUBLE-DENIAL,1775091341.042,bravo,726.2,394.6,4.72,0.97,191.0
TEST-14-DOUBLE-DENIAL,1775091341.042,charlie,808.3,425.7,4.70,0.96,191.3
TEST-14-DOUBLE-DENIAL,1775091341.297,alpha,708.1,371.1,4.71,0.98,194.8
TEST-14-DOUBLE-DENIAL,1775091341.297,bravo,728.8,397.0,4.73,0.99,194.6
TEST-14-DOUBLE-DENIAL,1775091341.297,charlie,810.7,428.3,4.71,0.98,194.9
TEST-14-DOUBLE-DENIAL,1775091341.552,alpha,710.9,373.2,4.72,1.00,198.3
TEST-14-DOUBLE-DENIAL,1775091341.552,bravo,731.4,399.4,4.73,1.01,198.1
TEST-14-DOUBLE-DENIAL,1775091341.552,charlie,813.1,430.9,4.71,1.00,198.4
TEST-14-DOUBLE-DENIAL,1775091341.805,alpha,713.8,375.4,4.72,1.02,201.9
TEST-14-DOUBLE-DENIAL,1775091341.805,bravo,734.0,401.8,4.74,1.02,201.6
TEST-14-DOUBLE-DENIAL,1775091341.805,charlie,815.5,433.5,4.71,1.02,202.0
TEST-14-DOUBLE-DENIAL,1775091342.061,alpha,716.6,377.5,4.72,1.04,205.4
